ID,English source,Arabic current,Badini current,Translation status,Surface,Feature,Source file/key,Hardcoded?,Duplicate/inconsistent?,Native review needed?,Notes
S13U-1105,This field is required.,هذا الحقل مطلوب.,ئەڤ خانە پێدڤییە.,COMPLETE,Clinic Portal,administration,clinic-portal/src/features/administration/presentation/messages.ts#required,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1106,This information conflicts with an existing record.,تتعارض هذه المعلومات مع سجل موجود.,زانیاری,COMPLETE,Clinic Portal,administration,clinic-portal/src/features/administration/presentation/messages.ts#conflict,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1107,This information may affect today's work.,معلومات,ئەڤ زانیاری دشێن کاری ئەڤرو کارتێبکەن.,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor-notifications/presentation/messages.ts#genericWhy,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1108,This is the finalized statement snapshot.,معلومات,ئەڤە وێنەیا دووماهی یا کەشفا حیسابێ یە.,COMPLETE,Clinic Portal,billing,clinic-portal/src/features/billing/presentation/messages.ts#snapshotNotice,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1109,This patient workspace is not available.,تعذر عرض المعلومات حالياً.,جهێ کارێ ڤی نەخوشی بەردەست نینە.,COMPLETE,Clinic Portal,profile/account,clinic-portal/src/i18n/index.ts#notFoundBody,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1110,This section is not available yet,هذا القسم غير متاح بعد,ئەڤ بەشە هێشتا بەردەست نینە,COMPLETE,Clinic Portal,shared,clinic-portal/src/i18n/index.ts#futureTitle,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1111,This section will be available in a future Sprint.,سيكون هذا القسم متاحاً في إصدار قادم.,ئەڤ بەشە دێ د سپرینتەکا داهاتی دا بەردەست بیت.,COMPLETE,Clinic Portal,shared,clinic-portal/src/i18n/index.ts#futureBody,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1112,This session is finished. Queue information is read-only.,معلومات,ئەڤ دانیشتنە ب دووماهی هات. زانیاریێن سرایێ تنێ بو خواندنێ نە.,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor/presentation/messages.ts#finishedSafe,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1113,This staff account is disabled.,حساب الموظف هذا معطل.,ئەڤ هەژمارە هاتیە وەستاندن.,COMPLETE,Clinic Portal,profile/account,clinic-portal/src/features/portal-foundation/presentation/foundation-messages.ts#disabledAccount,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1114,Ticket,الرقم,ژمارە,COMPLETE,Clinic Portal,queue,clinic-portal/src/features/live-queue/presentation/production-messages.ts#ticket,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1115,Ticket assigned,تم تعيين رقم الطابور,ژمارا رێزێ هاتە دان,COMPLETE,Clinic Portal,queue,clinic-portal/src/features/live-queue/presentation/production-messages.ts#ticketAssigned,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1116,Time,الوقت,دەم,COMPLETE,Clinic Portal; Flutter,doctor portal,"clinic-portal/src/features/doctor-schedule/presentation/messages.ts#time; clinic-portal/src/i18n/index.ts#time; mobile/lib/l10n/app_{en,ar,ku}.arb#time",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1117,Time recorded,وقت التسجيل,دەما تۆمارکرنێ,COMPLETE,Clinic Portal,shared,clinic-portal/src/i18n/index.ts#timeRecorded,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1118,Time unavailable,الوقت غير متاح,دەم نەبەردەستە,COMPLETE,Flutter,shared,"mobile/lib/l10n/app_{en,ar,ku}.arb#timeUnavailable",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1119,Time zone,المنطقة الزمنية,هەرێما دەمێ,COMPLETE,Flutter,shared,"mobile/lib/l10n/app_{en,ar,ku}.arb#timezone",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1120,Timeline,معلومات,زانیاری,COMPLETE,Clinic Portal,shared,clinic-portal/src/i18n/index.ts#timeline,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1121,Timezone,المنطقة الزمنية,ناڤچەیا دەمێ,COMPLETE,Clinic Portal,administration,clinic-portal/src/features/administration/presentation/messages.ts#timezone,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1122,Timezone identifier is invalid.,,,MACHINE_CONTRACT,Backend user-visible,shared,backend/src/modules/doctors/application/timezone.service.ts:16,No,No,No,Sprint 13U backend boundary classification: MACHINE_CONTRACT.
S13U-1123,To,إلى,هەتا,COMPLETE,Clinic Portal,clinic management,clinic-portal/src/features/clinical-presentation/messages.ts#to,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1124,Today,اليوم,ئەڤرو,COMPLETE,Flutter,shared,"mobile/lib/l10n/app_{en,ar,ku}.arb#today",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1125,TODAY,,,RESOLVED,Flutter,appointments,mobile/lib/features/home/presentation/widgets/next_appointment_card.dart:53,No,No,No,Former hardcoded presentation string removed or localized in Sprint 13U.
S13U-1126,Today at a glance,معلومات,زانیاری,COMPLETE,Clinic Portal,shared,clinic-portal/src/i18n/index.ts#heading,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1127,Today's Appointment,مواعيد اليوم,ژڤانێن ئەڤرو,COMPLETE,Clinic Portal,appointments,clinic-portal/src/i18n/index.ts#todayAppointment,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1128,Today's appointments,مواعيد اليوم,ژڤانێن ئەڤرو,COMPLETE,Clinic Portal,appointments,clinic-portal/src/i18n/index.ts#todayAppointments,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1129,Today's Arrivals,وصول اليوم,هاتنێن ئەڤرۆ,COMPLETE,Clinic Portal,queue,clinic-portal/src/i18n/index.ts#todayArrivals,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1130,Today's date,تاريخ اليوم,رێکەفتا ئەڤرو,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor-schedule/presentation/messages.ts#todayDate,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1131,Today's notifications,إشعارات اليوم,زانیاری,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor-notifications/presentation/messages.ts#todayCount,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1132,Today's Notifications,إشعارات اليوم,زانیاری,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor-notifications/presentation/messages.ts#today,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1133,Today's Schedule,معلومات,زانیاری,COMPLETE,Clinic Portal,shared,clinic-portal/src/i18n/index.ts#todaySchedule,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1134,Today's schedule has no unresolved issues.,تعذر عرض المعلومات حالياً.,خشتەیا ئەڤرو چ کێشەیا نەچارەسەرکری نینە.,COMPLETE,Clinic Portal,shared,clinic-portal/src/i18n/index.ts#nothingAttentionBody,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1135,Today's Session,جلسة اليوم,زانیاری,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor-settings/presentation/messages.ts#todaySession,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1136,Today's Timeline,الجدول الزمني لليوم,زانیاری,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor-schedule/presentation/messages.ts#todayTimeline,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1137,Today’s Patients,مرضى اليوم,نەخۆشێن ئەڤرۆ,COMPLETE,Clinic Portal,profile/account,clinic-portal/src/features/portal-foundation/presentation/foundation-messages.ts#todayPatients,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1138,Too many attempts. Please request a new code.,محاولات كثيرة. اطلب رمزاً جديداً.,هەول زور بوون. هیڤییە کودەکێ نوی بخوازە,COMPLETE,Flutter,authentication,"mobile/lib/l10n/app_{en,ar,ku}.arb#otpLimited",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1139,Too many authentication attempts. Try again later.,,,MACHINE_CONTRACT,Backend user-visible,authentication,backend/src/modules/identity/application/authentication.service.ts:612,No,No,No,Sprint 13U backend boundary classification: MACHINE_CONTRACT.
S13U-1140,Total waiting patients,معلومات,زانیاری,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor/presentation/messages.ts#totalWaiting,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1141,"Trimmed search term for patient name, phone number, or profile identifier prefix.",,,USER_VISIBLE,Backend user-visible,profile/account,backend/src/modules/patients/presentation/patient.dto.ts:141,No,No,Yes,Sprint 13U backend boundary classification: USER_VISIBLE.
S13U-1142,Try again,حاول مجدداً,دیسان هەول بدە,COMPLETE,Clinic Portal; Flutter,billing,"clinic-portal/src/features/administration/presentation/messages.ts#retry; clinic-portal/src/features/arrivals/presentation/messages.ts#retry; clinic-portal/src/features/billing/presentation/messages.ts#retry; clinic-portal/src/features/clinical-presentation/messages.ts#retry; clinic-portal/src/features/portal-foundation/presentation/foundation-messages.ts#retry; mobile/lib/l10n/app_{en,ar,ku}.arb#tryAgain",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1143,Try another doctor name.,جرّب اسم طبيب آخر.,ناڤێ نوژدارەکێ دی تاقی بکە.,COMPLETE,Flutter,shared,"mobile/lib/l10n/app_{en,ar,ku}.arb#noDoctorsBody",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1144,Try removing one or more filters.,جرّب إزالة مرشح واحد أو أكثر.,فلتەرەک یان ژ پتر پاک بکە.,COMPLETE,Flutter,shared,"mobile/lib/l10n/app_{en,ar,ku}.arb#noDoctorsFilteredBody",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1145,Turkish,التركية,تورکی,COMPLETE,Flutter,shared,"mobile/lib/l10n/app_{en,ar,ku}.arb#turkish",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1146,Two appointments need reception review at 2:00 PM.,معلومات,زانیاری,COMPLETE,Clinic Portal,appointments,clinic-portal/src/i18n/index.ts#update3,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1148,Unavailable,غير متاح,بەردەست نینە,COMPLETE,Flutter,shared,"mobile/lib/l10n/app_{en,ar,ku}.arb#doctorUnavailable",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1149,Understand today's schedule and what needs attention.,المعلومات,زانیاری,COMPLETE,Clinic Portal,shared,clinic-portal/src/i18n/index.ts#subtitle,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1150,Understand your place in the live queue,اعرف مكانك في الطابور المباشر,جهێ خۆ د ڕیزا زیندی دا بزانە,COMPLETE,Flutter,queue,"mobile/lib/l10n/app_{en,ar,ku}.arb#welcomeQueue",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1151,Unread,غير مقروء,نەڤەکری,COMPLETE,Clinic Portal; Flutter,doctor portal,"clinic-portal/src/features/doctor-notifications/presentation/messages.ts#unreadLabel; mobile/lib/l10n/app_{en,ar,ku}.arb#unread",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1152,Unread count,غير المقروء,زانیاری,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor-notifications/presentation/messages.ts#unreadCount,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1153,Unread Notifications,الإشعارات غير المقروءة,زانیاری,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor-notifications/presentation/messages.ts#unread,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1154,Upcoming,معلومات,زانیاری,COMPLETE,Clinic Portal; Flutter,doctor portal,"clinic-portal/src/features/doctor-schedule/presentation/messages.ts#upcoming; clinic-portal/src/i18n/index.ts#upcoming; mobile/lib/l10n/app_{en,ar,ku}.arb#upcoming",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1155,Upcoming Appointments,المواعيد القادمة,ژڤانێن داهاتی,COMPLETE,Clinic Portal,appointments,clinic-portal/src/i18n/index.ts#upcomingAppointments,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1156,Upcoming appointments,المواعيد القادمة,ژڤانێن داهاتی,COMPLETE,Clinic Portal,appointments,clinic-portal/src/features/clinical-presentation/messages.ts#upcoming,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1157,Upcoming Sessions,الجلسات القادمة,زانیاری,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor-schedule/presentation/messages.ts#upcomingSessions,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1158,Updated,آخر تحديث,دویماهیک نویکرن,COMPLETE,Clinic Portal,administration,clinic-portal/src/features/administration/presentation/messages.ts#updated; clinic-portal/src/features/live-queue/presentation/production-messages.ts#updated,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1159,Updated earlier,تم التحديث سابقاً,بەری نوکە هاتە نووکرن,COMPLETE,Flutter,notifications,"mobile/lib/l10n/app_{en,ar,ku}.arb#notificationTimeEarlier",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1160,Updated just now,تم التحديث الآن,نوکە هاتە نووکرن,COMPLETE,Flutter,notifications,"mobile/lib/l10n/app_{en,ar,ku}.arb#notificationTimeJustNow",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1161,Updated {minutes} minutes ago,تم التحديث قبل {minutes} دقيقة,بەری {minutes} خولەکان هاتە نووکرن,COMPLETE,Flutter,notifications,"mobile/lib/l10n/app_{en,ar,ku}.arb#notificationTimeMinutesAgo",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1162,"Use 2–32 letters, numbers, underscores, or hyphens.",استخدم من 2 إلى 32 حرفاً أو رقماً أو _ أو -.,زانیاری,COMPLETE,Clinic Portal,administration,clinic-portal/src/features/administration/presentation/messages.ts#invalidCode,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1163,UTC instant to evaluate. Defaults to the current instant. Conversion occurs in the clinic IANA timezone.,,,USER_VISIBLE,Backend user-visible,doctor portal,backend/src/modules/doctors/presentation/doctor-schedule.dto.ts:17,No,No,Yes,Sprint 13U backend boundary classification: USER_VISIBLE.
S13U-1164,UTC instant with Z or an explicit offset.,,,USER_VISIBLE,Backend user-visible,appointments,backend/src/modules/appointments/presentation/appointment.dto.ts:115; backend/src/modules/appointments/presentation/appointment.dto.ts:85,No,No,Yes,Sprint 13U backend boundary classification: USER_VISIBLE.
S13U-1165,"Validates active tenant participants, effective doctor schedule, leave, holidays, exceptions, and doctor/patient overlaps. No queue or notification behavior occurs.",,,USER_VISIBLE,Backend user-visible,doctor portal,backend/src/modules/appointments/presentation/appointments.controller.ts:99,No,No,Yes,Sprint 13U backend boundary classification: USER_VISIBLE.
S13U-1166,Verification required,التحقق مطلوب,پشتراستکرن پێدڤییە,COMPLETE,Flutter,shared,"mobile/lib/l10n/app_{en,ar,ku}.arb#personalizedFeatureTitle",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1167,Verify and continue,تحقق وتابع,پشتراست بکە و بەردەوام بە,COMPLETE,Flutter,shared,"mobile/lib/l10n/app_{en,ar,ku}.arb#verify",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1168,Verify my number,تحقق من رقمي,ژمارا مۆبایلا خو پشتراست بکە,COMPLETE,Flutter,shared,"mobile/lib/l10n/app_{en,ar,ku}.arb#verifyNumber",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1169,Verify your mobile number to browse authoritative doctor information.,تحقق من رقم هاتفك لتصفح معلومات الأطباء الموثوقة.,ژمارا موبایلا خۆ پشتڕاست بکە بۆ دیتنا زانیاریێن نوژداران.,COMPLETE,Flutter,authentication,"mobile/lib/l10n/app_{en,ar,ku}.arb#discoveryAuthBody",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1170,Verify your number again to continue securely.,تحقق من رقمك مرة أخرى للمتابعة بأمان.,ژمارا خو دیسان پشتراست بکە دا ب پاراستی بەردەوام بی,COMPLETE,Flutter,shared,"mobile/lib/l10n/app_{en,ar,ku}.arb#sessionExpiredBody",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1171,Version must be a positive integer.,,,MACHINE_CONTRACT,Backend user-visible,queue,backend/src/modules/queue/application/queue.service.ts:222,No,No,No,Sprint 13U backend boundary classification: MACHINE_CONTRACT.
S13U-1172,View Appointment,عرض الموعد,ژڤانیێ ببینە,COMPLETE,Flutter,appointments,"mobile/lib/l10n/app_{en,ar,ku}.arb#viewAppointment",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1173,View appointment,عرض الموعد,ژوانی ببینە,COMPLETE,Clinic Portal,appointments,clinic-portal/src/features/clinical-presentation/messages.ts#view,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1174,View clinic,عرض العيادة,زانیاری,COMPLETE,Clinic Portal,administration,clinic-portal/src/features/administration/presentation/messages.ts#viewClinic,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1175,View clinics across registered organizations.,عرض العيادات التابعة للمؤسسات المسجلة.,بەری بەردەوامبوونێ زانیاریان بپشکنە.,COMPLETE,Clinic Portal,administration,clinic-portal/src/features/administration/presentation/messages.ts#clinicsHelp,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1176,View Current Patient,عرض المريض الحالي,نەخوشێ نوکە ببینە,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor-schedule/presentation/messages.ts#viewCurrentPatient,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1177,View Doctor,معلومات,زانیاری,COMPLETE,Clinic Portal; Flutter,shared,"clinic-portal/src/i18n/index.ts#viewDoctor; mobile/lib/l10n/app_{en,ar,ku}.arb#viewDoctor",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1178,View History,معلومات,زانیاری,COMPLETE,Clinic Portal,shared,clinic-portal/src/i18n/index.ts#viewHistory,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1179,View live queue,عرض الطابور المباشر,رێزبەندییا زندی ببینە,COMPLETE,Flutter,queue,"mobile/lib/l10n/app_{en,ar,ku}.arb#viewLiveQueue",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1180,View Live Queue,معلومات,زانیاری,COMPLETE,Clinic Portal,queue,clinic-portal/src/i18n/index.ts#viewLiveQueue,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1181,View organization,عرض المؤسسة,زانیاری,COMPLETE,Clinic Portal,administration,clinic-portal/src/features/administration/presentation/messages.ts#viewOrganization,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1182,View profile,عرض الملف,پروفایلێ ببینە,COMPLETE,Flutter,profile/account,"mobile/lib/l10n/app_{en,ar,ku}.arb#viewProfile",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1183,View profile for {name},عرض ملف {name},پڕۆفایلا {name} ببینە,COMPLETE,Flutter,profile/account,"mobile/lib/l10n/app_{en,ar,ku}.arb#viewDoctorProfile",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1184,View queue,عرض قائمة الانتظار,سرایێ ببینە,COMPLETE,Clinic Portal,queue,clinic-portal/src/i18n/index.ts#viewQueue,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1185,View statement,عرض الكشف,زانیاری,COMPLETE,Clinic Portal,billing,clinic-portal/src/features/billing/presentation/messages.ts#view,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1186,View the organizations currently registered with Saxlem.,عرض المؤسسات المسجلة حالياً في ساكلم.,بەری بەردەوامبوونێ زانیاریان بپشکنە.,COMPLETE,Clinic Portal,administration,clinic-portal/src/features/administration/presentation/messages.ts#organizationsHelp,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1187,View update,عرض التحديث,نووکرنێ ببینە,COMPLETE,Flutter,shared,"mobile/lib/l10n/app_{en,ar,ku}.arb#viewUpdate",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1188,View Workspace,عرض مساحة العمل,جهێ کاری ببینە,COMPLETE,Clinic Portal,queue,clinic-portal/src/features/live-queue/presentation/messages.ts#viewWorkspace,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1189,Visible patients,المرضى الظاهرون,زانیاری,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor-patients/presentation/messages.ts#visiblePatients,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1190,Waiting,في الانتظار,ل چاڤەرێ,COMPLETE,Clinic Portal,queue,clinic-portal/src/features/live-queue/presentation/messages.ts#waiting; clinic-portal/src/features/live-queue/presentation/production-messages.ts#expected; clinic-portal/src/features/live-queue/presentation/production-messages.ts#waiting; clinic-portal/src/i18n/index.ts#waiting,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1191,Waiting arrivals,معلومات,زانیاری,COMPLETE,Clinic Portal,queue,clinic-portal/src/i18n/index.ts#waitingArrivals,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1192,Waiting List,قائمة الانتظار,زانیاری,COMPLETE,Clinic Portal,queue,clinic-portal/src/features/live-queue/presentation/messages.ts#waitingList,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1193,Waiting patients,المرضى في الانتظار,نەخوشێن چاڤەرێ,COMPLETE,Clinic Portal,queue,clinic-portal/src/features/live-queue/presentation/messages.ts#waitingPatients,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1194,We could not confirm the result. Do not submit another booking until you retry this request.,تعذر تأكيد النتيجة. لا تنشئ حجزاً آخر قبل إعادة محاولة هذا الطلب.,مە نەشیا ئەنجامی پشتڕاست بکەین. هەتا دیسان هەمان داخواز دکەی، ژڤانەکا دی نەگرە.,COMPLETE,Flutter,appointments,"mobile/lib/l10n/app_{en,ar,ku}.arb#bookingUnknownOutcome",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1195,We could not confirm the result. Retry to safely check the same request.,تعذر تأكيد النتيجة. أعد المحاولة للتحقق من الطلب نفسه بأمان.,مە نەشیا ئەنجامی پشتڕاست بکەین. ب دیسان هەولدانێ هەمان داخواز ب پاراستی بپشکنە.,COMPLETE,Flutter,appointments,"mobile/lib/l10n/app_{en,ar,ku}.arb#appointmentUnknownOutcome",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1196,We could not load your appointments.,تعذر تحميل مواعيدك.,ئەم نەشیاین ژڤانێن تە بار بکەین,COMPLETE,Flutter,appointments,"mobile/lib/l10n/app_{en,ar,ku}.arb#appointmentsLoadFailed",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1197,We could not safely read the doctor information. Please try again.,تعذر قراءة معلومات الطبيب بأمان. حاول مجدداً.,مە نەشیا زانیاریێن نوژداری ب پارێزراوی بخوینین. دیسان هەول بدە.,COMPLETE,Flutter,shared,"mobile/lib/l10n/app_{en,ar,ku}.arb#malformedDoctorDataBody",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1198,We couldn't create this patient profile. Your details are still here—please try again.,تعذر إنشاء ملف المريض. بقيت معلوماتك محفوظة، حاول مرة أخرى.,پڕۆفایل نەهاتە دروستکرن. زانیاریێن تە پاراستینە، دیسان هەوڵ بدە.,COMPLETE,Flutter,profile/account,"mobile/lib/l10n/app_{en,ar,ku}.arb#profileCreationFailed",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1199,We couldn't load your updates. Please try again.,تعذر تحميل تحديثاتك. حاول مرة أخرى.,مە نەشیا نووکرنێن تە بار بکەین. دیسان تاقی بکە.,COMPLETE,Flutter,notifications,"mobile/lib/l10n/app_{en,ar,ku}.arb#notificationsUnavailableBody",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1200,We couldn't safely read your patient account. Please try again.,تعذر قراءة حساب المريض بأمان. حاول مرة أخرى.,مە نەشیا هەژمارێ نەخۆشی ب پارێزراوی بخوینین. دیسان هەوڵ بدە.,COMPLETE,Flutter,profile/account,"mobile/lib/l10n/app_{en,ar,ku}.arb#patientAccountInvalid",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1201,We couldn't save your language. Please try again.,تعذر حفظ لغتك. يرجى المحاولة مرة أخرى.,پاراستنا زمانێ نەشیا. هیڤیە جارەکا دی هەول بدە.,COMPLETE,Flutter,home/navigation,"mobile/lib/l10n/app_{en,ar,ku}.arb#languageSaveFailed",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1202,We couldn't switch patients. Please try again.,تعذر تبديل المريض. حاول مرة أخرى.,گوهۆڕینا نەخۆشی سەرنەکەفت. دیسان هەوڵ بدە.,COMPLETE,Flutter,profile/account,"mobile/lib/l10n/app_{en,ar,ku}.arb#profileSelectionFailed",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1203,We sent a 6-digit code to {phone}.,أرسلنا رمزاً من 6 أرقام إلى {phone}.,ڤرێکر{phone} مە کودەکێ  ٦ ژمارەیی بۆ,COMPLETE,Flutter,authentication,"mobile/lib/l10n/app_{en,ar,ku}.arb#otpBody",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1204,We'll send a one-time code to securely verify your number.,سنرسل رمزاً لمرة واحدة للتحقق من رقمك بأمان.,ئەم دێ کودەکا ئێکجارێ فرێکەین دا ژمارا تە ب پارێزراوی پشتڕاست بکەین.,COMPLETE,Flutter,shared,"mobile/lib/l10n/app_{en,ar,ku}.arb#phoneBody",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1205,Welcome patient at reception,معلومات,زانیاری,COMPLETE,Clinic Portal,profile/account,clinic-portal/src/i18n/index.ts#welcome,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
